description,title,notified_document,hs4,year,month,notif_count,exposure_w
"The Federal Trade Commission (""FTC"" or ""Commission"") proposes revisions to its Guides for the Jewelry, Precious Metals, and Pewter Industries (""Jewelry Guides"" or ""Guides""). The proposed revisions aim to respond to changes in the marketplace and help marketers avoid deceptive and unfair practices. This document summarizes the Commission's proposed revisions to the Guides and includes the proposed revised Guides.","Guides for the Jewelry, Precious Metals, and Pewter Industries (11 pages, in English)",https://members.wto.org/crnattachments/2016/TBT/USA/16_0142_00_e.pdf,7018,2016,1,1,0.11865852301489613
"The Federal Trade Commission (""FTC"" or ""Commission"") proposes revisions to its Guides for the Jewelry, Precious Metals, and Pewter Industries (""Jewelry Guides"" or ""Guides""). The proposed revisions aim to respond to changes in the marketplace and help marketers avoid deceptive and unfair practices. This document summarizes the Commission's proposed revisions to the Guides and includes the proposed revised Guides.","Guides for the Jewelry, Precious Metals, and Pewter Industries (11 pages, in English)",https://members.wto.org/crnattachments/2016/TBT/USA/16_0142_00_e.pdf,7109,2016,1,1,0.13482752015242747
"The Federal Trade Commission (""FTC"" or ""Commission"") proposes revisions to its Guides for the Jewelry, Precious Metals, and Pewter Industries (""Jewelry Guides"" or ""Guides""). The proposed revisions aim to respond to changes in the marketplace and help marketers avoid deceptive and unfair practices. This document summarizes the Commission's proposed revisions to the Guides and includes the proposed revised Guides.","Guides for the Jewelry, Precious Metals, and Pewter Industries (11 pages, in English)",https://members.wto.org/crnattachments/2016/TBT/USA/16_0142_00_e.pdf,7110,2016,1,1,0.1306858651096726
"The Federal Trade Commission (""FTC"" or ""Commission"") proposes revisions to its Guides for the Jewelry, Precious Metals, and Pewter Industries (""Jewelry Guides"" or ""Guides""). The proposed revisions aim to respond to changes in the marketplace and help marketers avoid deceptive and unfair practices. This document summarizes the Commission's proposed revisions to the Guides and includes the proposed revised Guides.","Guides for the Jewelry, Precious Metals, and Pewter Industries (11 pages, in English)",https://members.wto.org/crnattachments/2016/TBT/USA/16_0142_00_e.pdf,7111,2016,1,1,0.20588167697795962
"The Federal Trade Commission (""FTC"" or ""Commission"") proposes revisions to its Guides for the Jewelry, Precious Metals, and Pewter Industries (""Jewelry Guides"" or ""Guides""). The proposed revisions aim to respond to changes in the marketplace and help marketers avoid deceptive and unfair practices. This document summarizes the Commission's proposed revisions to the Guides and includes the proposed revised Guides.","Guides for the Jewelry, Precious Metals, and Pewter Industries (11 pages, in English)",https://members.wto.org/crnattachments/2016/TBT/USA/16_0142_00_e.pdf,7113,2016,1,1,0.13125754346881344
"The Federal Trade Commission (""FTC"" or ""Commission"") proposes revisions to its Guides for the Jewelry, Precious Metals, and Pewter Industries (""Jewelry Guides"" or ""Guides""). The proposed revisions aim to respond to changes in the marketplace and help marketers avoid deceptive and unfair practices. This document summarizes the Commission's proposed revisions to the Guides and includes the proposed revised Guides.","Guides for the Jewelry, Precious Metals, and Pewter Industries (11 pages, in English)",https://members.wto.org/crnattachments/2016/TBT/USA/16_0142_00_e.pdf,7117,2016,1,1,0.14324853015984806
"The Federal Trade Commission (""FTC"" or ""Commission"") requests public comments on its Guides for Select Leather and Imitation Leather Products (""Leather Guides"" or ""Guides""). The Commission is soliciting the comments as part of the Commission's systematic review of all current Commission regulations and guides.",Guides for Select Leather and Imitation Leather Products,https://members.wto.org/crnattachments/2019/TBT/USA/19_1522_00_e.pdf,3210,2019,3,1,0.04855544193380805
"The Federal Trade Commission (""FTC"" or ""Commission"") requests public comments on its Guides for Select Leather and Imitation Leather Products (""Leather Guides"" or ""Guides""). The Commission is soliciting the comments as part of the Commission's systematic review of all current Commission regulations and guides.",Guides for Select Leather and Imitation Leather Products,https://members.wto.org/crnattachments/2019/TBT/USA/19_1522_00_e.pdf,3403,2019,3,1,0.02935531635398255
"The Federal Trade Commission (""FTC"" or ""Commission"") requests public comments on its Guides for Select Leather and Imitation Leather Products (""Leather Guides"" or ""Guides""). The Commission is soliciting the comments as part of the Commission's systematic review of all current Commission regulations and guides.",Guides for Select Leather and Imitation Leather Products,https://members.wto.org/crnattachments/2019/TBT/USA/19_1522_00_e.pdf,3405,2019,3,1,0.09024889767319325
"The Federal Trade Commission (""FTC"" or ""Commission"") requests public comments on its Guides for Select Leather and Imitation Leather Products (""Leather Guides"" or ""Guides""). The Commission is soliciting the comments as part of the Commission's systematic review of all current Commission regulations and guides.",Guides for Select Leather and Imitation Leather Products,https://members.wto.org/crnattachments/2019/TBT/USA/19_1522_00_e.pdf,3809,2019,3,1,0.027259648543681656
"The Federal Trade Commission (""FTC"" or ""Commission"") requests public comments on its Guides for Select Leather and Imitation Leather Products (""Leather Guides"" or ""Guides""). The Commission is soliciting the comments as part of the Commission's systematic review of all current Commission regulations and guides.",Guides for Select Leather and Imitation Leather Products,https://members.wto.org/crnattachments/2019/TBT/USA/19_1522_00_e.pdf,4104,2019,3,1,0.024808426325183083
"The Federal Trade Commission (""FTC"" or ""Commission"") requests public comments on its Guides for Select Leather and Imitation Leather Products (""Leather Guides"" or ""Guides""). The Commission is soliciting the comments as part of the Commission's systematic review of all current Commission regulations and guides.",Guides for Select Leather and Imitation Leather Products,https://members.wto.org/crnattachments/2019/TBT/USA/19_1522_00_e.pdf,4105,2019,3,1,0.03211326835510238
"The Federal Trade Commission (""FTC"" or ""Commission"") requests public comments on its Guides for Select Leather and Imitation Leather Products (""Leather Guides"" or ""Guides""). The Commission is soliciting the comments as part of the Commission's systematic review of all current Commission regulations and guides.",Guides for Select Leather and Imitation Leather Products,https://members.wto.org/crnattachments/2019/TBT/USA/19_1522_00_e.pdf,4106,2019,3,1,0.030777222994541616
"The Federal Trade Commission (""FTC"" or ""Commission"") requests public comments on its Guides for Select Leather and Imitation Leather Products (""Leather Guides"" or ""Guides""). The Commission is soliciting the comments as part of the Commission's systematic review of all current Commission regulations and guides.",Guides for Select Leather and Imitation Leather Products,https://members.wto.org/crnattachments/2019/TBT/USA/19_1522_00_e.pdf,4107,2019,3,1,0.03025484985340303
"The Federal Trade Commission (""FTC"" or ""Commission"") requests public comments on its Guides for Select Leather and Imitation Leather Products (""Leather Guides"" or ""Guides""). The Commission is soliciting the comments as part of the Commission's systematic review of all current Commission regulations and guides.",Guides for Select Leather and Imitation Leather Products,https://members.wto.org/crnattachments/2019/TBT/USA/19_1522_00_e.pdf,4108,2019,3,1,0.055785933435179
"The Federal Trade Commission (""FTC"" or ""Commission"") requests public comments on its Guides for Select Leather and Imitation Leather Products (""Leather Guides"" or ""Guides""). The Commission is soliciting the comments as part of the Commission's systematic review of all current Commission regulations and guides.",Guides for Select Leather and Imitation Leather Products,https://members.wto.org/crnattachments/2019/TBT/USA/19_1522_00_e.pdf,4109,2019,3,1,0.05453134619033706
"The Federal Trade Commission (""FTC"" or ""Commission"") requests public comments on its Guides for Select Leather and Imitation Leather Products (""Leather Guides"" or ""Guides""). The Commission is soliciting the comments as part of the Commission's systematic review of all current Commission regulations and guides.",Guides for Select Leather and Imitation Leather Products,https://members.wto.org/crnattachments/2019/TBT/USA/19_1522_00_e.pdf,4110,2019,3,1,0.048230156536910575
"The Federal Trade Commission (""FTC"" or ""Commission"") requests public comments on its Guides for Select Leather and Imitation Leather Products (""Leather Guides"" or ""Guides""). The Commission is soliciting the comments as part of the Commission's systematic review of all current Commission regulations and guides.",Guides for Select Leather and Imitation Leather Products,https://members.wto.org/crnattachments/2019/TBT/USA/19_1522_00_e.pdf,4111,2019,3,1,0.04894162556459199
"The Federal Trade Commission (""FTC"" or ""Commission"") requests public comments on its Guides for Select Leather and Imitation Leather Products (""Leather Guides"" or ""Guides""). The Commission is soliciting the comments as part of the Commission's systematic review of all current Commission regulations and guides.",Guides for Select Leather and Imitation Leather Products,https://members.wto.org/crnattachments/2019/TBT/USA/19_1522_00_e.pdf,4112,2019,3,1,0.051325124068708226
"The Federal Trade Commission (""FTC"" or ""Commission"") requests public comments on its Guides for Select Leather and Imitation Leather Products (""Leather Guides"" or ""Guides""). The Commission is soliciting the comments as part of the Commission's systematic review of all current Commission regulations and guides.",Guides for Select Leather and Imitation Leather Products,https://members.wto.org/crnattachments/2019/TBT/USA/19_1522_00_e.pdf,4113,2019,3,1,0.040301296446812754
